incident_id,latitude,longitude,hour_of_day
784590201,38.980974,-76.9381355,0
81312195,38.98607,-76.93811,8
398246470,38.9796,-76.9381,1
804275913,38.9796,-76.9381,1
803679841,38.9822,-76.9381,1
582544690,38.9796,-76.9381,2
598067751,38.9796,-76.9381,2
636777257,38.9796,-76.9381,2
207528534,38.9796,-76.9381,2
229945624,38.9796,-76.9381,2
149941035,38.9796,-76.9381,3
517207067,38.9796,-76.9381,8
249563420,38.97964,-76.93808,2
679992323,38.98095,-76.93805,0
260980593,38.97973,-76.93805,2
735646776,38.98885379,-76.93804711,1
48810675,38.98885379,-76.93804711,7
751227076,38.98885379,-76.93804711,8
467278348,38.98885379,-76.93804711,9
283242036,38.99091032,-76.93804403,2
177203072,38.99091032,-76.93804403,3
795605261,38.99091032,-76.93804403,23
795605268,38.99091032,-76.93804403,23
293769850,38.9808235,-76.9380069,2
711137638,38.972,-76.938,0
743245821,38.972,-76.938,0
715554865,38.973,-76.938,0
721585316,38.978,-76.938,0
722031442,38.9781,-76.938,0
722432729,38.9785,-76.938,0
728549686,38.9785,-76.938,0
731862054,38.9789,-76.938,0
732034433,38.9796,-76.938,0
734233271,38.9796,-76.938,0
734493771,38.9796,-76.938,0
738621262,38.9796,-76.938,0
743431782,38.9796,-76.938,0
752362685,38.9796,-76.938,0
753200256,38.9796,-76.938,0
758784620,38.9796,-76.938,0
749832089,38.9796,-76.938,0
761818624,38.9805,-76.938,0
767909649,38.9808,-76.938,0
768801457,38.9809,-76.938,0
777370993,38.9811,-76.938,0
211527934,38.9893,-76.938,0
227227892,38.9909,-76.938,0
235505150,38.972,-76.938,1
287327006,38.972,-76.938,1
819931364,38.972,-76.938,1
773977660,38.972,-76.938,1
79147292,38.973,-76.938,1
149541571,38.9768,-76.938,1
79187348,38.9777,-76.938,1
132675185,38.9781,-76.938,1
11280128,38.9796,-76.938,1
11280129,38.9796,-76.938,1
14256924,38.9796,-76.938,1
17270323,38.9796,-76.938,1
35136032,38.9796,-76.938,1
43466540,38.9796,-76.938,1
8153877,38.9801,-76.938,1
9225307,38.9805,-76.938,1
110196815,38.9808,-76.938,1
120306422,38.9808,-76.938,1
124200331,38.9808,-76.938,1
124250623,38.98089,-76.938,1
137407212,38.9809,-76.938,1
61293154,38.9809,-76.938,1
79625304,38.9818,-76.938,1
90915533,38.9822,-76.938,1
95776920,38.9889,-76.938,1
95934470,38.9889,-76.938,1
102186579,38.9893,-76.938,1
364726714,38.972,-76.938,2
431911727,38.972,-76.938,2
435946129,38.9739,-76.938,2
680748225,38.9767,-76.938,2
739929403,38.9785,-76.938,2
754724323,38.9796,-76.938,2
729726602,38.9796,-76.938,2
749368098,38.9805,-76.938,2
752362693,38.9805,-76.938,2
754724303,38.9808,-76.938,2
755520305,38.9816,-76.938,2
759305766,38.9818,-76.938,2
748511209,38.9818,-76.938,2
759173829,38.9822,-76.938,2
61293317,38.9796,-76.938,3
61293323,38.9796,-76.938,3
61293381,38.9796,-76.938,3
61293415,38.9803,-76.938,3
61293519,38.9822,-76.938,3
822471759,38.9796,-76.938,4
793500208,38.9818,-76.938,4
733083187,38.973,-76.938,5
733648563,38.9796,-76.938,5
733995388,38.9909,-76.938,5
132723203,38.9739,-76.938,6
48810676,38.972,-76.938,7
48810695,38.9801,-76.938,7
48810698,38.9822,-76.938,7
48810702,38.9822,-76.938,7
48810706,38.9909,-76.938,7
209675828,38.9796,-76.938,8
223742786,38.9889,-76.938,8
279114266,38.9889,-76.938,8
283242024,38.9889,-76.938,8
287327005,38.9909,-76.938,8
473630203,38.9781,-76.938,9
784926122,38.9817,-76.938,9
672971294,38.9889,-76.938,9
369530619,38.972,-76.938,22
369530620,38.972,-76.938,22
369530621,38.9796,-76.938,22
370089283,38.9799,-76.938,22
371917317,38.9889,-76.938,22
381560284,38.9909,-76.938,22
820010505,38.972,-76.938,23
818415316,38.973,-76.938,23
814472186,38.973,-76.938,23
793739277,38.973,-76.938,23
801192073,38.9739,-76.938,23
811427766,38.9771,-76.938,23
812748710,38.9777,-76.938,23
809385250,38.978,-76.938,23
809385252,38.9785,-76.938,23
107046075,38.9789,-76.938,23
111493266,38.9789,-76.938,23
120569737,38.9796,-76.938,23
125740825,38.9796,-76.938,23
126727225,38.9796,-76.938,23
129473057,38.9796,-76.938,23
151747732,38.9805,-76.938,23
151925488,38.9808,-76.938,23
152421074,38.9808,-76.938,23
191577687,38.9808,-76.938,23
53952822,38.9818,-76.938,23
61293310,38.9889,-76.938,23
126985020,38.98048003,-76.93799474,1
99525120,38.98048003,-76.93799474,1
750613305,38.98048003,-76.93799474,2
770622646,38.98048003,-76.93799474,2
61293325,38.98048003,-76.93799474,23
61293340,38.98048003,-76.93799474,23
61293370,38.98048003,-76.93799474,23
770861530,38.98024068,-76.9379943,2
294421713,38.98009707,-76.93799404,8
71917925,38.9780295,-76.93799137,1
229945621,38.98087219,-76.93798838,0
231509834,38.98087219,-76.93798838,0
238500080,38.98087219,-76.93798838,0
47080239,38.98087219,-76.93798838,1
48802581,38.98087219,-76.93798838,1
771471667,38.98087219,-76.93798838,2
61293430,38.98087219,-76.93798838,23
61293438,38.98087219,-76.93798838,23
48802593,38.97894201,-76.93798808,1
713105435,38.97894201,-76.93798808,2
713408518,38.97894201,-76.93798808,2
735576348,38.97894201,-76.93798808,2
734233272,38.97894201,-76.93798808,5
386757669,38.97894201,-76.93798808,22
61293478,38.97894201,-76.93798808,23
109421877,38.98155394,-76.93798551,1
66559611,38.98155394,-76.93798551,23
239075270,38.98218842,-76.93798377,0
778252342,38.97994564,-76.93798218,2
802596650,38.97994564,-76.93798218,2
249563407,38.97964868,-76.93798169,0
254751918,38.97964868,-76.93798169,0
305177284,38.97964868,-76.93798169,0
323957613,38.97964868,-76.93798169,0
325286366,38.97964868,-76.93798169,0
331288839,38.97964868,-76.93798169,0
349628073,38.97964868,-76.93798169,0
365292932,38.97964868,-76.93798169,0
389155423,38.97964868,-76.93798169,0
101641689,38.97964868,-76.93798169,1
106955394,38.97964868,-76.93798169,1
109375432,38.97964868,-76.93798169,1
112054584,38.97964868,-76.93798169,1
112475927,38.97964868,-76.93798169,1
113959630,38.97964868,-76.93798169,1
114632843,38.97964868,-76.93798169,1
118131070,38.97964868,-76.93798169,1
118619977,38.97964868,-76.93798169,1
777370986,38.97964868,-76.93798169,2
165829790,38.97964868,-76.93798169,2
79667397,38.97964868,-76.93798169,2
115470899,38.97964868,-76.93798169,2
62856741,38.97964868,-76.93798169,3
387394704,38.97964868,-76.93798169,22
396668940,38.97964868,-76.93798169,22
83869472,38.97964868,-76.93798169,23
84266790,38.97964868,-76.93798169,23
85527031,38.97964868,-76.93798169,23
195497623,38.97964868,-76.93798169,23
48811205,38.97964868,-76.93798169,23
396668947,38.97962,-76.93798,22
714050352,38.97962,-76.93798,23
446657189,38.98089,-76.93797,0
127142171,38.98089,-76.93797,1
127192029,38.9893121,-76.93796221,1
318758486,38.9893121,-76.93796221,8
340805741,38.9893121,-76.93796221,8
127599075,38.9808583,-76.9379525,1
702086695,38.9796207,-76.9379448,9
224944403,38.9796207,-76.9379448,23
121639760,38.9730061,-76.937939,2
375481281,38.9893,-76.93793,8
402188565,38.9893,-76.93793,22
583492971,38.97297551,-76.93792656,0
819767642,38.97297551,-76.93792656,0
132181138,38.97297551,-76.93792656,1
134154454,38.97297551,-76.93792656,1
143151222,38.97297551,-76.93792656,1
144150215,38.97297551,-76.93792656,1
123540813,38.97297551,-76.93792656,2
164239812,38.97297551,-76.93792656,2
191577675,38.97297551,-76.93792656,2
61293547,38.97297551,-76.93792656,2
94318577,38.97297551,-76.93792656,2
73366322,38.97297551,-76.93792656,2
62987460,38.97297551,-76.93792656,3
67120667,38.97297551,-76.93792656,3
781407445,38.97297551,-76.93792656,4
403147209,38.97297551,-76.93792656,22
405961137,38.97297551,-76.93792656,22
766875955,38.97297551,-76.93792656,23
770541331,38.97297551,-76.93792656,23
791337753,38.97297551,-76.93792656,23
779534047,38.97297551,-76.93792656,23
751477536,38.97297551,-76.93792656,23
820252003,38.97845638,-76.93792618,0
144256687,38.97845638,-76.93792618,1
145157112,38.97845638,-76.93792618,1
153377519,38.97845638,-76.93792618,2
53952794,38.97845638,-76.93792618,2
61293422,38.97845638,-76.93792618,2
94088658,38.97845638,-76.93792618,2
77677305,38.97845638,-76.93792618,3
79466621,38.97845638,-76.93792618,3
815531613,38.97845638,-76.93792618,4
509084728,38.97845638,-76.93792618,23
557290358,38.97845638,-76.93792618,23
563485112,38.97845638,-76.93792618,23
105045284,38.990887,-76.937921,7
707560912,38.99389,-76.93792,9
48805909,38.97657677,-76.93791815,2
708018367,38.97657677,-76.93791815,9
807939768,38.98085253,-76.93791794,0
817341444,38.98085253,-76.93791794,0
812132852,38.98085253,-76.93791794,0
802950724,38.98085253,-76.93791794,0
776460471,38.98085253,-76.93791794,0
145969736,38.98085253,-76.93791794,1
146643487,38.98085253,-76.93791794,1
146712504,38.98085253,-76.93791794,1
147789722,38.98085253,-76.93791794,1
53952785,38.98085253,-76.93791794,1
53952840,38.98085253,-76.93791794,1
61293166,38.98085253,-76.93791794,1
61293347,38.98085253,-76.93791794,1
61293387,38.98085253,-76.93791794,1
61293426,38.98085253,-76.93791794,1
61293494,38.98085253,-76.93791794,1
61293502,38.98085253,-76.93791794,1
62126639,38.98085253,-76.93791794,1
62565099,38.98085253,-76.93791794,1
70481392,38.98085253,-76.93791794,1
70694427,38.98085253,-76.93791794,1
70694429,38.98085253,-76.93791794,1
70791485,38.98085253,-76.93791794,1
70972219,38.98085253,-76.93791794,1
15597515,38.98085253,-76.93791794,2
6636274,38.98085253,-76.93791794,2
82314831,38.98085253,-76.93791794,2
107327731,38.98085253,-76.93791794,2
114632845,38.98085253,-76.93791794,2
124957596,38.98085253,-76.93791794,2
125740831,38.98085253,-76.93791794,2
61293128,38.98085253,-76.93791794,2
64462400,38.98085253,-76.93791794,2
78721561,38.98085253,-76.93791794,2
79667389,38.98085253,-76.93791794,2
40502632,38.98085253,-76.93791794,2
774144591,38.98085253,-76.93791794,2
735419935,38.98085253,-76.93791794,2
734824603,38.98085253,-76.93791794,5
128439048,38.98085253,-76.93791794,7
391752960,38.98085253,-76.93791794,8
710253352,38.98085253,-76.93791794,9
411272713,38.98085253,-76.93791794,22
639404896,38.98085253,-76.93791794,23
595215086,38.98085253,-76.93791794,23
624554477,38.98085253,-76.93791794,23
813083019,38.97960632,-76.93791595,0
808302096,38.97960632,-76.93791595,0
814182015,38.97960632,-76.93791595,0
808987867,38.97960632,-76.93791595,0
71040069,38.97960632,-76.93791595,1
78783311,38.97960632,-76.93791595,1
80795755,38.97960632,-76.93791595,1
81312196,38.97960632,-76.93791595,1
81312205,38.97960632,-76.93791595,1
84588263,38.97960632,-76.93791595,1
84895691,38.97960632,-76.93791595,1
652926260,38.97960632,-76.93791595,2
794209156,38.97960632,-76.93791595,4
794209155,38.97960632,-76.93791595,8
422570065,38.97960632,-76.93791595,22
423571728,38.97960632,-76.93791595,22
627428288,38.97960632,-76.93791595,23
644197398,38.97960632,-76.93791595,23
298729713,38.9815018,-76.93791517,2
790666461,38.9815018,-76.93791517,2
424861674,38.9815018,-76.93791517,22
794209153,38.97387704,-76.9379139,4
85481303,38.97555656,-76.93791288,1
787579435,38.98214919,-76.93791285,0
787500567,38.98214919,-76.93791285,0
100339770,38.98214919,-76.93791285,0
107824417,38.98214919,-76.93791285,0
115470887,38.98214919,-76.93791285,0
129228245,38.98214919,-76.93791285,0
79323160,38.98214919,-76.93791285,0
80087618,38.98214919,-76.93791285,0
85568279,38.98214919,-76.93791285,1
85568280,38.98214919,-76.93791285,1
86996308,38.98214919,-76.93791285,1
87139361,38.98214919,-76.93791285,1
88315829,38.98214919,-76.93791285,1
89678746,38.98214919,-76.93791285,1
91128574,38.98214919,-76.93791285,1
812132851,38.98214919,-76.93791285,2
825274945,38.98214919,-76.93791285,2
743317228,38.98214919,-76.93791285,2
735166518,38.98214919,-76.93791285,2
770018670,38.98214919,-76.93791285,2
764939723,38.98214919,-76.93791285,2
774588138,38.98214919,-76.93791285,2
765402515,38.98214919,-76.93791285,2
83828547,38.98214919,-76.93791285,3
89219970,38.98214919,-76.93791285,3
109170066,38.98214919,-76.93791285,3
109610974,38.98214919,-76.93791285,3
435020377,38.98214919,-76.93791285,22
663307625,38.98214919,-76.93791285,23
198007396,38.98214919,-76.93791285,23
476563009,38.98214919,-76.93791285,23
631723849,38.98214919,-76.93791285,23
697980379,38.98214919,-76.93791285,23
716008410,38.99449986,-76.93791121,9
715127859,38.99449986,-76.93791121,9
91349777,38.97625002,-76.93791007,0
99977549,38.97625002,-76.93791007,0
100061249,38.97625002,-76.93791007,0
91349768,38.97625002,-76.93791007,1
93509108,38.97625002,-76.93791007,1
711487883,38.97625002,-76.93791007,23
102616212,38.97760409,-76.93790758,0
109375437,38.97760409,-76.93790758,0
109463833,38.97760409,-76.93790758,0
116209926,38.97760409,-76.93790758,0
122087691,38.97760409,-76.93790758,0
136818273,38.97760409,-76.93790758,0
139411730,38.97760409,-76.93790758,0
94809914,38.97760409,-76.93790758,1
95934462,38.97760409,-76.93790758,1
95934471,38.97760409,-76.93790758,1
95934515,38.97760409,-76.93790758,1
71605524,38.97760409,-76.93790758,1
71678401,38.97760409,-76.93790758,1
72741311,38.97760409,-76.93790758,1
348312435,38.97760409,-76.93790758,2
542053157,38.97760409,-76.93790758,2
545249128,38.97760409,-76.93790758,2
565260033,38.97760409,-76.93790758,2
799913427,38.97760409,-76.93790758,2
821023067,38.97760409,-76.93790758,2
800728676,38.97760409,-76.93790758,2
812430959,38.97760409,-76.93790758,2
112054580,38.97760409,-76.93790758,3
805057836,38.97760409,-76.93790758,4
735840445,38.97760409,-76.93790758,5
715921230,38.97760409,-76.93790758,9
716008419,38.97760409,-76.93790758,9
446657186,38.97760409,-76.93790758,22
709829917,38.97760409,-76.93790758,23
711487942,38.97760409,-76.93790758,23
714741038,38.97760409,-76.93790758,23
716008417,38.97760409,-76.93790758,23
140855936,38.973,-76.9379,0
146811663,38.973,-76.9379,0
154522668,38.973,-76.9379,0
182625590,38.973,-76.9379,0
53952771,38.973,-76.9379,0
61293153,38.9739,-76.9379,0
61293297,38.9762,-76.9379,0
61293490,38.9776,-76.9379,0
61293555,38.9776,-76.9379,0
69980969,38.9785,-76.9379,0
70481393,38.9796,-76.9379,0
70694428,38.9796,-76.9379,0
75352120,38.9809,-76.9379,0
77062689,38.9809,-76.9379,0
85527032,38.9809,-76.9379,0
89996150,38.9809,-76.9379,0
90762040,38.9809,-76.9379,0
91349769,38.9809,-76.9379,0
732034434,38.9809,-76.9379,0
6636613,38.9809,-76.9379,0
9187853,38.9809,-76.9379,0
48802645,38.9809,-76.9379,0
53952786,38.9809,-76.9379,0
150129685,38.9821,-76.9379,0
19250637,38.9821,-76.9379,0
108085422,38.9821,-76.9379,0
111030493,38.9821,-76.9379,0
111493264,38.9822,-76.9379,0
121237214,38.9822,-76.9379,0
131311744,38.973,-76.9379,1
743170367,38.9739,-76.9379,1
732129555,38.9756,-76.9379,1
524225857,38.9776,-76.9379,1
540861788,38.9776,-76.9379,1
548504667,38.9776,-76.9379,1
547555394,38.9776,-76.9379,1
559211735,38.9776,-76.9379,1
572794387,38.9785,-76.9379,1
582544691,38.9796,-76.9379,1
585272861,38.9809,-76.9379,1
587283588,38.9809,-76.9379,1
598906810,38.9809,-76.9379,1
618327428,38.9809,-76.9379,1
630123315,38.9809,-76.9379,1
646906716,38.9809,-76.9379,1
219748603,38.9809,-76.9379,1
229945622,38.9809,-76.9379,1
229945631,38.9809,-76.9379,1
229945633,38.9809,-76.9379,1
231509830,38.9809,-76.9379,1
232359872,38.9809,-76.9379,1
250142557,38.9809,-76.9379,1
266211540,38.9809,-76.9379,1
266810339,38.9809,-76.9379,1
270722894,38.9809,-76.9379,1
279114267,38.9809,-76.9379,1
283242047,38.9809,-76.9379,1
290196296,38.9809,-76.9379,1
294421717,38.9809,-76.9379,1
315650443,38.9809,-76.9379,1
340805742,38.9821,-76.9379,1
347683007,38.9821,-76.9379,1
358842965,38.9821,-76.9379,1
360184303,38.9821,-76.9379,1
405116182,38.9821,-76.9379,1
405961133,38.9821,-76.9379,1
412824362,38.9821,-76.9379,1
421656572,38.9821,-76.9379,1
439105933,38.9822,-76.9379,1
453221543,38.9822,-76.9379,1
681880223,38.9822,-76.9379,1
698871048,38.9822,-76.9379,1
701215345,38.9822,-76.9379,1
710696997,38.9822,-76.9379,1
790259369,38.973,-76.9379,2
817046851,38.973,-76.9379,2
782284736,38.973,-76.9379,2
803149701,38.9739,-76.9379,2
116730488,38.9762,-76.9379,2
48806975,38.9762,-76.9379,2
48807004,38.9776,-76.9379,2
48807036,38.9776,-76.9379,2
48807042,38.9776,-76.9379,2
48807052,38.9776,-76.9379,2
48807085,38.9776,-76.9379,2
48807102,38.9785,-76.9379,2
48807109,38.9785,-76.9379,2
48807120,38.9785,-76.9379,2
48807145,38.9796,-76.9379,2
144101017,38.9809,-76.9379,2
61293371,38.9809,-76.9379,2
80001247,38.9809,-76.9379,2
89996145,38.9809,-76.9379,2
17958467,38.9809,-76.9379,2
19273118,38.9809,-76.9379,2
6635179,38.9809,-76.9379,2
6635180,38.9809,-76.9379,2
6636232,38.9809,-76.9379,2
9109752,38.9809,-76.9379,2
126676223,38.9809,-76.9379,2
108388047,38.9815,-76.9379,2
134154452,38.9815,-76.9379,2
53952782,38.9821,-76.9379,2
61293305,38.9821,-76.9379,2
76875583,38.9821,-76.9379,2
77598738,38.9821,-76.9379,2
79103083,38.9821,-76.9379,2
84266788,38.9822,-76.9379,2
10111935,38.9822,-76.9379,2
10111936,38.9822,-76.9379,2
10111937,38.9822,-76.9379,2
113698927,38.973,-76.9379,3
61625630,38.973,-76.9379,3
70299561,38.9796,-76.9379,3
82691773,38.9796,-76.9379,3
89180719,38.9796,-76.9379,3
20554513,38.9796,-76.9379,3
24904850,38.9809,-76.9379,3
36086874,38.9815,-76.9379,3
150919907,38.9815,-76.9379,3
61293467,38.9821,-76.9379,3
75352123,38.9822,-76.9379,3
89828491,38.9822,-76.9379,3
799320390,38.973,-76.9379,4
789524891,38.9776,-76.9379,4
799320392,38.9796,-76.9379,4
789524878,38.9822,-76.9379,4
736924377,38.9776,-76.9379,5
737542828,38.9776,-76.9379,5
738547056,38.9785,-76.9379,5
739391739,38.9785,-76.9379,5
754724306,38.9809,-76.9379,5
141345727,38.9796,-76.9379,6
142103199,38.9939,-76.9379,6
129228255,38.9785,-76.9379,7
795042236,38.9809,-76.9379,8
786171581,38.9815,-76.9379,8
800571555,38.9822,-76.9379,8
720745993,38.973,-76.9379,9
722196818,38.9776,-76.9379,9
722516377,38.9796,-76.9379,9
722734569,38.9908,-76.9379,9
447511845,38.973,-76.9379,22
677171144,38.9776,-76.9379,22
682975926,38.9776,-76.9379,22
692943183,38.9776,-76.9379,22
712046817,38.9785,-76.9379,22
714482687,38.9785,-76.9379,22
719445122,38.9785,-76.9379,22
720189790,38.9796,-76.9379,22
724825665,38.9796,-76.9379,22
733648641,38.9809,-76.9379,22
734313749,38.9809,-76.9379,22
739511331,38.9815,-76.9379,22
741705308,38.9821,-76.9379,22
750281107,38.9821,-76.9379,22
730916286,38.9821,-76.9379,22
753452162,38.9821,-76.9379,22
756454427,38.9821,-76.9379,22
735249656,38.9821,-76.9379,22
749769455,38.9821,-76.9379,22
764366277,38.9822,-76.9379,22
713105437,38.9822,-76.9379,22
717906325,38.973,-76.9379,23
719130401,38.973,-76.9379,23
722031444,38.973,-76.9379,23
723360342,38.973,-76.9379,23
728786206,38.9762,-76.9379,23
731397625,38.9776,-76.9379,23
736390164,38.9776,-76.9379,23
735761893,38.9785,-76.9379,23
737768655,38.9785,-76.9379,23
745085679,38.9796,-76.9379,23
739511330,38.9796,-76.9379,23
735166526,38.9809,-76.9379,23
752362690,38.9809,-76.9379,23
757767189,38.9809,-76.9379,23
759173828,38.9809,-76.9379,23
754724339,38.9809,-76.9379,23
749832086,38.9815,-76.9379,23
134985149,38.99388504,-76.9378972,7
776771933,38.99388504,-76.9378972,8
713044764,38.99388504,-76.9378972,8
723538980,38.99388504,-76.9378972,9
124250617,38.98090379,-76.93787272,0
128347795,38.98090379,-76.93787272,0
131046197,38.98090379,-76.93787272,0
134452746,38.98090379,-76.93787272,0
713044760,38.98090379,-76.93787272,1
715678632,38.98090379,-76.93787272,1
15597513,38.98090379,-76.93787272,2
16517656,38.98090379,-76.93787272,2
717762476,38.97914417,-76.93786259,1
16578710,38.98097354,-76.9378469,2
17577739,38.98107526,-76.93784646,2
17596839,38.97774445,-76.93784637,2
18375886,38.9812787,-76.9378456,2
134852483,38.98138042,-76.93784516,0
134985151,38.98151114,-76.93784461,0
717841800,38.98151114,-76.93784461,1
719926679,38.98151114,-76.93784461,1
720536586,38.98219078,-76.93784417,1
20696190,38.98219078,-76.93784417,2
25468263,38.98219078,-76.93784417,2
726773085,38.9796073,-76.9378366,9
140855914,38.97980785,-76.93783366,0
144101018,38.97980785,-76.93783366,0
147411009,38.97980785,-76.93783366,0
725206125,38.97980785,-76.93783366,1
725285291,38.97980785,-76.93783366,1
729431502,38.97980785,-76.93783366,1
730247414,38.97980785,-76.93783366,1
732820609,38.97980785,-76.93783366,1
736451507,38.97980785,-76.93783366,1
739329167,38.97980785,-76.93783366,1
26810328,38.97980785,-76.93783366,2
726100806,38.97980785,-76.93783366,22
150550447,38.97978058,-76.93783304,0
153732338,38.97978058,-76.93783304,0
177203070,38.97978058,-76.93783304,0
191577684,38.97978058,-76.93783304,0
61293190,38.97978058,-76.93783304,0
741632059,38.97978058,-76.93783304,1
745260941,38.97978058,-76.93783304,23
61293255,38.99315631,-76.93783212,0
729267168,38.9821496,-76.9378212,9
155453033,38.9821496,-76.9378212,23
61293536,38.98215,-76.93782,0
40128599,38.98084,-76.93782,2
73525844,38.9808442,-76.937818,3
743170368,38.9814905,-76.9378171,1
62126645,38.9798,-76.9378,0
62856743,38.9817,-76.9378,0
63471068,38.9822,-76.9378,0
63731235,38.9822,-76.9378,0
68412545,38.983,-76.9378,0
75216066,38.983,-76.9378,0
76932473,38.983,-76.9378,0
79323156,38.992,-76.9378,0
756537721,38.9797,-76.9378,1
752362694,38.9798,-76.9378,1
757827095,38.9798,-76.9378,1
765277922,38.9798,-76.9378,1
767135356,38.9814,-76.9378,1
764276498,38.9815,-76.9378,1
277725246,38.9822,-76.9378,1
550517667,38.9822,-76.9378,1
640271989,38.9822,-76.9378,1
658497489,38.983,-76.9378,1
783189530,38.983,-76.9378,1
40502627,38.9796,-76.9378,2
6636458,38.9813,-76.9378,2
6636459,38.9814,-76.9378,2
6636460,38.983,-76.9378,2
6636461,38.983,-76.9378,2
750974734,38.9809,-76.9378,3
736924373,38.983,-76.9378,3
61293532,38.983,-76.9378,7
91018044,38.983,-76.9378,7
14899904,38.983,-76.9378,7
14930676,38.983,-76.9378,7
18876754,38.983,-76.9378,7
19542004,38.983,-76.9378,7
724742701,38.9822,-76.9378,8
754724321,38.983,-76.9378,8
731158812,38.983,-76.9378,8
741770761,38.983,-76.9378,9
737542814,38.9798,-76.9378,22
821023069,38.983,-76.9378,22
801192031,38.983,-76.9378,22
779534049,38.983,-76.9378,22
48806384,38.983,-76.9378,22
48807951,38.983,-76.9378,22
48810763,38.983,-76.9378,22
124683583,38.983,-76.9378,22
48808781,38.9785,-76.9378,23
48808832,38.9798,-76.9378,23
48808900,38.9808,-76.9378,23
48808941,38.983,-76.9378,23
6636239,38.983,-76.9378,23
6636240,38.983,-76.9378,23
19292400,38.983,-76.9378,23
20137823,38.9898,-76.9378,23
82037497,38.9896967,-76.93776,0
6636462,38.9896967,-76.93776,2
149941050,38.9896967,-76.93776,6
735576346,38.9896967,-76.93776,8
125250873,38.9896967,-76.93776,22
21350497,38.9896967,-76.93776,23
6636364,38.9896967,-76.93776,23
781313700,38.983,-76.9377,1
810245107,38.983,-76.9377,1
810531700,38.9835,-76.9377,1
814857408,38.9835,-76.9377,1
6636463,38.983,-76.9377,2
7578028,38.9835,-76.9377,2
9604545,38.9835,-76.9377,2
749039618,38.983,-76.9377,3
506145685,38.983,-76.9377,3
526063207,38.983,-76.9377,3
802860469,38.983,-76.9377,4
802320792,38.9835,-76.9377,4
742467969,38.983,-76.9377,5
28618824,38.983,-76.9377,7
41656245,38.9929,-76.9377,7
736850814,38.983,-76.9377,8
741705309,38.983,-76.9377,8
739853537,38.983,-76.9377,9
752967322,38.983,-76.9377,9
753452157,38.983,-76.9377,9
754724334,38.983,-76.9377,9
132675188,38.983,-76.9377,22
61293455,38.9835,-76.9377,22
6636365,38.9821,-76.9377,23
15597514,38.9835,-76.9377,23
763902319,38.9852878,-76.9376812,8
9604548,38.98528051,-76.93765199,2
82614326,38.9829,-76.9376,0
84512266,38.9829,-76.9376,0
797347973,38.9829,-76.9376,1
11280130,38.9829,-76.9376,1
11931812,38.9829,-76.9376,1
39649749,38.9829,-76.9376,2
47080236,38.9829,-76.9376,2
7316380,38.9829,-76.9376,2
118490736,38.9829,-76.9376,2
128439050,38.9829,-76.9376,2
128593381,38.9829,-76.9376,2
150550450,38.9829,-76.9376,2
778252347,38.9829,-76.9376,4
747411279,38.9829,-76.9376,5
152421081,38.9829,-76.9376,6
61293138,38.9829,-76.9376,6
49849656,38.9829,-76.9376,7
105187969,38.9829,-76.9376,7
144808792,38.9829,-76.9376,7
61293139,38.9829,-76.9376,7
102781265,38.9829,-76.9376,7
61293548,38.9829,-76.9376,7
48811009,38.9829,-76.9376,7
48811028,38.9829,-76.9376,7
48811055,38.9829,-76.9376,7
758636232,38.9829,-76.9376,8
735249657,38.9829,-76.9376,8
758703918,38.9829,-76.9376,8
763225781,38.9829,-76.9376,8
755441460,38.9829,-76.9376,9
756454424,38.9829,-76.9376,9
757693793,38.9829,-76.9376,9
586020992,38.9829,-76.9376,9
89996148,38.9829,-76.9376,22
96922643,38.9829,-76.9376,22
67492655,38.9829,-76.9376,22
788569628,38.9829,-76.9376,22
787579438,38.9829,-76.9376,22
803060629,38.9829,-76.9376,22
62126648,38.9829,-76.9376,22
100794441,38.9829,-76.9376,22
100940728,38.9829,-76.9376,22
102703849,38.9829,-76.9376,22
12218500,38.98083,-76.93758,1
85648261,38.98442166,-76.93753049,0
95934463,38.98442166,-76.93753049,0
95979611,38.98442166,-76.93753049,0
97218545,38.98442166,-76.93753049,0
99934259,38.98442166,-76.93753049,0
71605526,38.98442166,-76.93753049,0
72555281,38.98442166,-76.93753049,0
48811011,38.98442166,-76.93753049,0
548504184,38.98442166,-76.93753049,0
19792460,38.98442166,-76.93753049,1
23443413,38.98442166,-76.93753049,1
37948227,38.98442166,-76.93753049,1
42728376,38.98442166,-76.93753049,1
47080248,38.98442166,-76.93753049,1
47377831,38.98442166,-76.93753049,1
47377832,38.98442166,-76.93753049,1
6876753,38.98442166,-76.93753049,1
7918224,38.98442166,-76.93753049,1
8153878,38.98442166,-76.93753049,1
8165717,38.98442166,-76.93753049,1
173537926,38.98442166,-76.93753049,2
174288966,38.98442166,-76.93753049,2
53952845,38.98442166,-76.93753049,2
100794439,38.98442166,-76.93753049,2
103736880,38.98442166,-76.93753049,2
105187971,38.98442166,-76.93753049,2
106955397,38.98442166,-76.93753049,2
109463832,38.98442166,-76.93753049,2
567686984,38.98442166,-76.93753049,3
598067748,38.98442166,-76.93753049,3
603736752,38.98442166,-76.93753049,3
756454428,38.98442166,-76.93753049,5
103102032,38.98442166,-76.93753049,22
103389851,38.98442166,-76.93753049,22
110196816,38.98442166,-76.93753049,22
111542288,38.98442166,-76.93753049,22
15843458,38.98442166,-76.93753049,23
21856862,38.98442166,-76.93753049,23
23817567,38.98442166,-76.93753049,23
