latitude,longitude,hour_of_day
38.98719777,-76.94466903,14
38.98719777,-76.94466903,15
38.98719777,-76.94466903,15
38.98719777,-76.94466903,16
38.98719777,-76.94466903,19
38.9872,-76.9461,12
38.9872,-76.9461,19
38.9872,-76.9447,10
38.9872,-76.9447,10
38.9872,-76.9447,11
38.9872,-76.9447,12
38.9872,-76.9447,12
38.9872,-76.9447,13
38.9872,-76.9447,14
38.9872,-76.9447,16
38.9872,-76.9447,17
38.9872,-76.9447,17
38.9872,-76.9447,17
38.9872,-76.9447,19
38.9872,-76.9447,20
38.9872,-76.9437,18
38.9872,-76.9437,19
38.9872,-76.9437,20
38.98720789,-76.94372765,12
38.98720789,-76.94372765,18
38.98720789,-76.94372765,18
38.98724,-76.94472,13
38.98724,-76.94472,15
38.98724,-76.94472,15
38.9873,-76.9447,9
38.9873,-76.9447,17
38.9873,-76.9447,19
38.9873003,-76.9457076,15
38.9873003,-76.9457076,17
38.98730442,-76.94193697,15
38.98730442,-76.94193697,15
38.9874,-76.9468,12
38.9874,-76.9468,12
38.9874,-76.9468,12
38.9874,-76.9468,15
38.9874,-76.9468,15
38.9874,-76.9468,16
38.9874,-76.9468,19
38.9874,-76.9454,17
38.98741493,-76.94537536,16
38.98746441,-76.94040686,10
38.9875,-76.94,12
38.9875,-76.94,13
38.9875,-76.94,13
38.9875026,-76.944682,12
38.987546,-76.942664,9
38.987546,-76.942664,10
38.987546,-76.942664,11
38.987546,-76.942664,11
38.987546,-76.942664,12
38.987546,-76.942664,13
38.987546,-76.942664,13
38.987546,-76.942664,14
38.987546,-76.942664,15
38.987546,-76.942664,15
38.987546,-76.942664,15
38.987546,-76.942664,15
38.987546,-76.942664,15
38.987546,-76.942664,16
38.987546,-76.942664,16
38.987546,-76.942664,19
38.987546,-76.942664,20
38.9876,-76.9373,9
38.9876,-76.9373,12
38.9876,-76.9373,19
38.9876,-76.9373,19
38.9876,-76.9373,20
38.98766622,-76.94053357,19
38.9877,-76.9449,10
38.9877,-76.9449,11
38.9877,-76.9449,11
38.9877,-76.9449,11
38.9877,-76.9449,11
38.9877,-76.9449,12
38.9877,-76.9449,12
38.9877,-76.9449,12
38.9877,-76.9449,12
38.9877,-76.9449,12
38.9877,-76.9449,13
38.9877,-76.9449,13
38.9877,-76.9449,13
38.9877,-76.9449,14
38.9877,-76.9449,14
38.9877,-76.9449,14
38.9877,-76.9449,14
38.9877,-76.9449,14
38.9877,-76.9449,14
38.9877,-76.9449,14
38.9877,-76.9449,14
38.9877,-76.9449,14
38.9877,-76.9449,15
38.9877,-76.9449,15
38.9877,-76.9449,15
38.9877,-76.9449,15
38.9877,-76.9449,16
38.9877,-76.9449,16
38.9877,-76.9449,17
38.9877,-76.9449,17
38.9877,-76.9449,17
38.9877,-76.9449,18
38.9877,-76.9449,19
38.9877,-76.9449,19
38.9877,-76.9449,20
38.9877,-76.9405,13
38.9878,-76.9344,17
38.9878,-76.9344,18
38.9879,-76.9406,14
38.9879,-76.9406,18
38.98795006,-76.94062621,10
38.98795006,-76.94062621,15
38.98795006,-76.94062621,19
38.9879555,-76.9404943,9
38.9879555,-76.9404943,9
38.9879555,-76.9404943,9
38.9879555,-76.9404943,10
38.9879555,-76.9404943,10
38.9879555,-76.9404943,11
38.9879555,-76.9404943,12
38.9879555,-76.9404943,12
38.9879555,-76.9404943,12
38.9879555,-76.9404943,12
38.9879555,-76.9404943,12
38.9879555,-76.9404943,13
38.9879555,-76.9404943,13
38.9879555,-76.9404943,13
38.9879555,-76.9404943,14
38.9879555,-76.9404943,15
38.9879555,-76.9404943,16
38.9879555,-76.9404943,16
38.9879555,-76.9404943,17
38.9879555,-76.9404943,18
38.9879555,-76.9404943,18
38.9879555,-76.9404943,20
38.98798,-76.9465,11
38.98798,-76.9465,14
38.98798,-76.9465,15
38.98798,-76.9465,16
38.98798,-76.9465,17
38.98798,-76.9465,20
38.988,-76.9465,9
38.988,-76.9465,10
38.988,-76.9465,10
38.988,-76.9465,12
38.988,-76.9465,12
38.988,-76.9465,12
38.988,-76.9465,14
38.988,-76.9465,15
38.988,-76.9465,15
38.988,-76.9465,15
38.988,-76.9465,16
38.988,-76.9465,16
38.988,-76.9465,16
38.988,-76.9465,16
38.988,-76.9465,17
38.988,-76.9465,17
38.988,-76.9465,17
38.988,-76.9465,17
38.988,-76.9465,17
38.988,-76.9465,17
38.988,-76.9465,18
38.988,-76.9465,18
38.988,-76.9465,18
38.988,-76.9465,18
38.988,-76.9465,18
38.988,-76.9465,18
38.988,-76.9465,20
38.988,-76.9406,9
38.988,-76.9406,11
38.988,-76.9406,20
38.98803949,-76.94651979,9
38.98803949,-76.94651979,9
38.98803949,-76.94651979,10
38.98803949,-76.94651979,11
38.98803949,-76.94651979,13
38.98803949,-76.94651979,14
38.98803949,-76.94651979,14
38.98803949,-76.94651979,15
38.98803949,-76.94651979,15
38.98803949,-76.94651979,15
38.98803949,-76.94651979,16
38.98803949,-76.94651979,16
38.98803949,-76.94651979,16
38.98803949,-76.94651979,17
38.98803949,-76.94651979,17
38.98803949,-76.94651979,17
38.98803949,-76.94651979,17
38.98803949,-76.94651979,17
38.98803949,-76.94651979,18
38.98803949,-76.94651979,18
38.98803949,-76.94651979,18
38.98803949,-76.94651979,19
38.9880585,-76.9347326,12
38.98806,-76.94472,9
38.98806,-76.94472,9
38.98806,-76.94472,9
38.98806,-76.94472,9
38.98806,-76.94472,9
38.98806,-76.94472,9
38.98806,-76.94472,9
38.98806,-76.94472,9
38.98806,-76.94472,9
38.98806,-76.94472,10
38.98806,-76.94472,10
38.98806,-76.94472,10
38.98806,-76.94472,10
38.98806,-76.94472,11
38.98806,-76.94472,11
38.98806,-76.94472,11
38.98806,-76.94472,11
38.98806,-76.94472,11
38.98806,-76.94472,11
38.98806,-76.94472,11
38.98806,-76.94472,11
38.98806,-76.94472,12
38.98806,-76.94472,12
38.98806,-76.94472,12
38.98806,-76.94472,12
38.98806,-76.94472,12
38.98806,-76.94472,12
38.98806,-76.94472,12
38.98806,-76.94472,12
38.98806,-76.94472,12
38.98806,-76.94472,12
38.98806,-76.94472,13
38.98806,-76.94472,13
38.98806,-76.94472,13
38.98806,-76.94472,13
38.98806,-76.94472,13
38.98806,-76.94472,13
38.98806,-76.94472,13
38.98806,-76.94472,13
38.98806,-76.94472,14
38.98806,-76.94472,14
38.98806,-76.94472,14
38.98806,-76.94472,14
38.98806,-76.94472,14
38.98806,-76.94472,14
38.98806,-76.94472,14
38.98806,-76.94472,14
38.98806,-76.94472,14
38.98806,-76.94472,14
38.98806,-76.94472,14
38.98806,-76.94472,14
38.98806,-76.94472,14
38.98806,-76.94472,14
38.98806,-76.94472,14
38.98806,-76.94472,15
38.98806,-76.94472,15
38.98806,-76.94472,15
38.98806,-76.94472,15
38.98806,-76.94472,15
38.98806,-76.94472,15
38.98806,-76.94472,15
38.98806,-76.94472,15
38.98806,-76.94472,15
38.98806,-76.94472,15
38.98806,-76.94472,16
38.98806,-76.94472,16
38.98806,-76.94472,16
38.98806,-76.94472,16
38.98806,-76.94472,16
38.98806,-76.94472,16
38.98806,-76.94472,16
38.98806,-76.94472,16
38.98806,-76.94472,16
38.98806,-76.94472,16
38.98806,-76.94472,16
38.98806,-76.94472,16
38.98806,-76.94472,16
38.98806,-76.94472,16
38.98806,-76.94472,16
38.98806,-76.94472,16
38.98806,-76.94472,16
38.98806,-76.94472,16
38.98806,-76.94472,17
38.98806,-76.94472,17
38.98806,-76.94472,17
38.98806,-76.94472,17
38.98806,-76.94472,17
38.98806,-76.94472,17
38.98806,-76.94472,17
38.98806,-76.94472,17
38.98806,-76.94472,17
38.98806,-76.94472,17
38.98806,-76.94472,17
38.98806,-76.94472,17
38.98806,-76.94472,17
38.98806,-76.94472,17
38.98806,-76.94472,17
38.98806,-76.94472,17
38.98806,-76.94472,17
38.98806,-76.94472,18
38.98806,-76.94472,18
38.98806,-76.94472,18
38.98806,-76.94472,18
38.98806,-76.94472,18
38.98806,-76.94472,18
38.98806,-76.94472,18
38.98806,-76.94472,18
38.98806,-76.94472,18
38.98806,-76.94472,19
38.98806,-76.94472,19
38.98806,-76.94472,19
38.98806,-76.94472,19
38.98806,-76.94472,19
38.98806,-76.94472,20
38.98806,-76.94472,20
38.98806,-76.94472,20
38.98806,-76.94472,20
38.98806,-76.94472,20
38.98806,-76.94472,20
38.98806,-76.94264,20
38.98808,-76.94386,11
38.98808,-76.94386,17
38.98808568,-76.94333803,9
38.98808568,-76.94333803,10
38.98808568,-76.94333803,12
38.98808568,-76.94333803,13
38.98808568,-76.94333803,16
38.98808568,-76.94333803,17
38.9881,-76.9439,14
38.9881,-76.9438,15
38.9881,-76.9438,15
38.9881,-76.9433,10
38.9881,-76.9433,14
38.9881,-76.9433,15
38.9881,-76.9433,15
38.9881,-76.9433,16
38.9881,-76.9433,16
38.9881,-76.9433,17
38.9881,-76.9433,20
38.9881,-76.9432,9
38.9881,-76.9432,10
38.9881,-76.9432,12
38.9881,-76.9432,13
38.9881,-76.9432,15
38.9881,-76.9425,11
38.9881,-76.9425,12
38.9881,-76.9425,12
38.9881,-76.9425,12
38.9881,-76.9425,13
38.9881,-76.9419,11
38.9881,-76.9419,11
38.9881,-76.9419,16
38.9881,-76.9416,9
38.9881,-76.9416,9
38.9881,-76.9416,10
38.9881,-76.9416,11
38.9881,-76.9416,11
38.9881,-76.9416,12
38.9881,-76.9416,12
38.9881,-76.9416,13
38.9881,-76.9416,14
38.9881,-76.9416,14
38.9881,-76.9416,14
38.9881,-76.9416,15
38.9881,-76.9416,15
38.9881,-76.9416,15
38.9881,-76.9416,15
38.9881,-76.9416,16
38.9881,-76.9416,17
38.9881,-76.9409,10
38.9881,-76.9409,13
38.9881,-76.9401,16
38.9881,-76.9401,17
38.98810256,-76.94382415,15
38.98810256,-76.94382415,15
38.98810256,-76.94382415,17
38.98810256,-76.94382415,19
38.98810256,-76.94382415,20
38.98810826,-76.94251413,13
38.98810826,-76.94251413,13
38.98810826,-76.94251413,14
38.98810826,-76.94251413,14
38.98810826,-76.94251413,15
38.98810826,-76.94251413,17
38.9881124,-76.9433308,9
38.9881124,-76.9433308,9
38.9881124,-76.9433308,10
38.9881124,-76.9433308,10
38.9881124,-76.9433308,12
38.9881124,-76.9433308,12
38.9881124,-76.9433308,14
38.9881124,-76.9433308,14
38.98812,-76.94338,12
38.98814218,-76.94090795,17
38.98814892,-76.94157099,9
38.98814892,-76.94157099,10
38.98814892,-76.94157099,11
38.98814892,-76.94157099,12
38.98814892,-76.94157099,12
38.98814892,-76.94157099,13
38.98814892,-76.94157099,15
38.98814892,-76.94157099,16
38.98814892,-76.94157099,16
38.98814892,-76.94157099,17
38.98814892,-76.94157099,17
38.98814892,-76.94157099,18
38.98814892,-76.94157099,19
38.98816,-76.94154,12
38.98816,-76.94154,15
38.98816,-76.94154,16
38.98816,-76.94088,14
38.98816055,-76.94467956,9
38.98816055,-76.94467956,9
38.98816055,-76.94467956,9
38.98816055,-76.94467956,9
38.98816055,-76.94467956,9
38.98816055,-76.94467956,9
38.98816055,-76.94467956,9
38.98816055,-76.94467956,9
38.98816055,-76.94467956,10
38.98816055,-76.94467956,10
38.98816055,-76.94467956,10
38.98816055,-76.94467956,10
38.98816055,-76.94467956,11
38.98816055,-76.94467956,11
38.98816055,-76.94467956,11
38.98816055,-76.94467956,11
38.98816055,-76.94467956,11
38.98816055,-76.94467956,11
38.98816055,-76.94467956,12
38.98816055,-76.94467956,12
38.98816055,-76.94467956,12
38.98816055,-76.94467956,12
38.98816055,-76.94467956,12
38.98816055,-76.94467956,12
38.98816055,-76.94467956,12
38.98816055,-76.94467956,12
38.98816055,-76.94467956,12
38.98816055,-76.94467956,12
38.98816055,-76.94467956,12
38.98816055,-76.94467956,12
38.98816055,-76.94467956,13
38.98816055,-76.94467956,13
38.98816055,-76.94467956,13
38.98816055,-76.94467956,13
38.98816055,-76.94467956,13
38.98816055,-76.94467956,13
38.98816055,-76.94467956,13
38.98816055,-76.94467956,13
38.98816055,-76.94467956,14
38.98816055,-76.94467956,14
38.98816055,-76.94467956,14
38.98816055,-76.94467956,14
38.98816055,-76.94467956,14
38.98816055,-76.94467956,14
38.98816055,-76.94467956,14
38.98816055,-76.94467956,14
38.98816055,-76.94467956,14
38.98816055,-76.94467956,14
38.98816055,-76.94467956,15
38.98816055,-76.94467956,15
38.98816055,-76.94467956,15
38.98816055,-76.94467956,15
38.98816055,-76.94467956,15
38.98816055,-76.94467956,15
38.98816055,-76.94467956,15
38.98816055,-76.94467956,16
38.98816055,-76.94467956,16
38.98816055,-76.94467956,16
38.98816055,-76.94467956,16
38.98816055,-76.94467956,16
38.98816055,-76.94467956,16
38.98816055,-76.94467956,16
38.98816055,-76.94467956,16
38.98816055,-76.94467956,17
38.98816055,-76.94467956,17
38.98816055,-76.94467956,17
38.98816055,-76.94467956,17
38.98816055,-76.94467956,17
38.98816055,-76.94467956,17
38.98816055,-76.94467956,18
38.98816055,-76.94467956,18
38.98816055,-76.94467956,18
38.98816055,-76.94467956,18
38.98816055,-76.94467956,18
38.98816055,-76.94467956,18
38.98816055,-76.94467956,18
38.98816055,-76.94467956,19
38.98816055,-76.94467956,19
38.98816055,-76.94467956,19
38.98816055,-76.94467956,19
38.98816055,-76.94467956,20
38.98816055,-76.94467956,20
38.98817,-76.94469,9
38.98817,-76.94469,9
38.98817,-76.94469,9
38.98817,-76.94469,9
38.98817,-76.94469,9
38.98817,-76.94469,10
38.98817,-76.94469,10
38.98817,-76.94469,10
38.98817,-76.94469,10
38.98817,-76.94469,10
38.98817,-76.94469,10
38.98817,-76.94469,11
38.98817,-76.94469,11
38.98817,-76.94469,11
38.98817,-76.94469,11
38.98817,-76.94469,11
38.98817,-76.94469,11
38.98817,-76.94469,11
38.98817,-76.94469,11
38.98817,-76.94469,11
38.98817,-76.94469,12
38.98817,-76.94469,12
38.98817,-76.94469,12
38.98817,-76.94469,12
38.98817,-76.94469,12
38.98817,-76.94469,12
38.98817,-76.94469,12
38.98817,-76.94469,12
38.98817,-76.94469,12
38.98817,-76.94469,12
38.98817,-76.94469,13
38.98817,-76.94469,13
38.98817,-76.94469,13
38.98817,-76.94469,13
38.98817,-76.94469,13
38.98817,-76.94469,13
38.98817,-76.94469,13
38.98817,-76.94469,13
38.98817,-76.94469,13
38.98817,-76.94469,13
38.98817,-76.94469,13
38.98817,-76.94469,13
38.98817,-76.94469,13
38.98817,-76.94469,13
38.98817,-76.94469,13
38.98817,-76.94469,14
38.98817,-76.94469,14
38.98817,-76.94469,14
38.98817,-76.94469,14
38.98817,-76.94469,14
38.98817,-76.94469,14
38.98817,-76.94469,14
38.98817,-76.94469,14
38.98817,-76.94469,14
38.98817,-76.94469,14
38.98817,-76.94469,15
38.98817,-76.94469,15
38.98817,-76.94469,15
38.98817,-76.94469,15
38.98817,-76.94469,15
38.98817,-76.94469,15
38.98817,-76.94469,15
38.98817,-76.94469,16
38.98817,-76.94469,16
38.98817,-76.94469,16
38.98817,-76.94469,16
38.98817,-76.94469,16
38.98817,-76.94469,16
38.98817,-76.94469,16
38.98817,-76.94469,16
38.98817,-76.94469,16
38.98817,-76.94469,16
38.98817,-76.94469,16
38.98817,-76.94469,17
38.98817,-76.94469,17
38.98817,-76.94469,17
38.98817,-76.94469,17
38.98817,-76.94469,18
38.98817,-76.94469,18
38.98817,-76.94469,18
38.98817,-76.94469,18
38.98817,-76.94469,18
38.98817,-76.94469,18
38.98817,-76.94469,19
38.98817,-76.94469,19
38.98817,-76.94469,19
38.98817,-76.94469,19
38.98817,-76.94469,19
38.98817,-76.94469,20
38.988185,-76.944681,19
38.9881854,-76.9446812,9
38.9881854,-76.9446812,9
38.9881854,-76.9446812,9
38.9881854,-76.9446812,9
38.9881854,-76.9446812,9
38.9881854,-76.9446812,10
38.9881854,-76.9446812,10
38.9881854,-76.9446812,10
38.9881854,-76.9446812,10
38.9881854,-76.9446812,11
38.9881854,-76.9446812,11
38.9881854,-76.9446812,11
38.9881854,-76.9446812,11
38.9881854,-76.9446812,12
38.9881854,-76.9446812,12
38.9881854,-76.9446812,12
38.9881854,-76.9446812,12
38.9881854,-76.9446812,12
38.9881854,-76.9446812,12
38.9881854,-76.9446812,12
38.9881854,-76.9446812,12
38.9881854,-76.9446812,12
38.9881854,-76.9446812,13
38.9881854,-76.9446812,13
38.9881854,-76.9446812,13
38.9881854,-76.9446812,13
38.9881854,-76.9446812,13
38.9881854,-76.9446812,13
38.9881854,-76.9446812,13
38.9881854,-76.9446812,14
38.9881854,-76.9446812,14
38.9881854,-76.9446812,14
38.9881854,-76.9446812,14
38.9881854,-76.9446812,14
38.9881854,-76.9446812,14
38.9881854,-76.9446812,15
38.9881854,-76.9446812,15
38.9881854,-76.9446812,15
38.9881854,-76.9446812,15
38.9881854,-76.9446812,15
38.9881854,-76.9446812,15
38.9881854,-76.9446812,15
38.9881854,-76.9446812,15
38.9881854,-76.9446812,15
38.9881854,-76.9446812,15
38.9881854,-76.9446812,16
38.9881854,-76.9446812,16
38.9881854,-76.9446812,16
38.9881854,-76.9446812,16
38.9881854,-76.9446812,16
38.9881854,-76.9446812,16
38.9881854,-76.9446812,16
38.9881854,-76.9446812,16
38.9881854,-76.9446812,17
38.9881854,-76.9446812,17
38.9881854,-76.9446812,17
38.9881854,-76.9446812,17
38.9881854,-76.9446812,17
38.9881854,-76.9446812,18
38.9881854,-76.9446812,18
38.9881854,-76.9446812,18
38.9881854,-76.9446812,18
38.9881854,-76.9446812,18
38.9881854,-76.9446812,18
38.9881854,-76.9446812,18
38.9881854,-76.9446812,19
38.9881854,-76.9446812,19
38.9881854,-76.9446812,19
38.9881854,-76.9446812,19
38.9881854,-76.9446812,19
38.9881854,-76.9446812,19
38.9881854,-76.9446812,20
38.9881854,-76.9446812,20
38.9881854,-76.9446812,20
38.9881854,-76.9446812,20
38.9881854,-76.9446812,20
38.9881854,-76.9446812,20
38.9881854,-76.9446812,20
38.9881854,-76.9446812,20
38.9882,-76.9447,9
38.9882,-76.9447,9
38.9882,-76.9447,9
38.9882,-76.9447,9
38.9882,-76.9447,9
38.9882,-76.9447,9
38.9882,-76.9447,9
38.9882,-76.9447,10
38.9882,-76.9447,10
38.9882,-76.9447,10
38.9882,-76.9447,10
38.9882,-76.9447,10
38.9882,-76.9447,10
38.9882,-76.9447,10
38.9882,-76.9447,11
38.9882,-76.9447,11
38.9882,-76.9447,11
38.9882,-76.9447,11
38.9882,-76.9447,12
38.9882,-76.9447,12
38.9882,-76.9447,12
38.9882,-76.9447,12
38.9882,-76.9447,12
38.9882,-76.9447,12
38.9882,-76.9447,12
38.9882,-76.9447,12
38.9882,-76.9447,12
38.9882,-76.9447,12
38.9882,-76.9447,12
38.9882,-76.9447,12
38.9882,-76.9447,12
38.9882,-76.9447,13
38.9882,-76.9447,13
38.9882,-76.9447,13
38.9882,-76.9447,13
38.9882,-76.9447,13
38.9882,-76.9447,13
38.9882,-76.9447,13
38.9882,-76.9447,13
38.9882,-76.9447,13
38.9882,-76.9447,13
38.9882,-76.9447,14
38.9882,-76.9447,14
38.9882,-76.9447,14
38.9882,-76.9447,14
38.9882,-76.9447,14
38.9882,-76.9447,14
38.9882,-76.9447,14
38.9882,-76.9447,14
38.9882,-76.9447,14
38.9882,-76.9447,14
38.9882,-76.9447,15
38.9882,-76.9447,15
38.9882,-76.9447,15
38.9882,-76.9447,15
38.9882,-76.9447,15
38.9882,-76.9447,15
38.9882,-76.9447,15
38.9882,-76.9447,15
38.9882,-76.9447,15
38.9882,-76.9447,15
38.9882,-76.9447,15
38.9882,-76.9447,15
38.9882,-76.9447,15
38.9882,-76.9447,16
38.9882,-76.9447,16
38.9882,-76.9447,16
38.9882,-76.9447,16
38.9882,-76.9447,16
38.9882,-76.9447,16
38.9882,-76.9447,16
38.9882,-76.9447,16
38.9882,-76.9447,16
38.9882,-76.9447,16
38.9882,-76.9447,17
38.9882,-76.9447,17
38.9882,-76.9447,18
38.9882,-76.9447,18
38.9882,-76.9447,18
38.9882,-76.9447,18
38.9882,-76.9447,18
38.9882,-76.9447,18
38.9882,-76.9447,18
38.9882,-76.9447,19
38.9882,-76.9447,19
38.9882,-76.9447,19
38.9882,-76.9447,20
38.9882,-76.9447,20
38.9882,-76.9391,15
38.9882,-76.9391,15
38.9882,-76.9391,19
38.9882,-76.9391,20
38.9882024,-76.9409449,10
38.9882024,-76.9409449,16
38.9882287,-76.9415301,9
38.9882287,-76.9415301,9
38.9882287,-76.9415301,9
38.9882287,-76.9415301,9
38.9882287,-76.9415301,9
38.9882287,-76.9415301,10
38.9882287,-76.9415301,10
38.9882287,-76.9415301,11
38.9882287,-76.9415301,11
38.9882287,-76.9415301,11
38.9882287,-76.9415301,11
38.9882287,-76.9415301,11
38.9882287,-76.9415301,12
38.9882287,-76.9415301,12
38.9882287,-76.9415301,12
38.9882287,-76.9415301,12
38.9882287,-76.9415301,12
38.9882287,-76.9415301,12
38.9882287,-76.9415301,12
38.9882287,-76.9415301,12
38.9882287,-76.9415301,12
38.9882287,-76.9415301,12
38.9882287,-76.9415301,13
38.9882287,-76.9415301,13
38.9882287,-76.9415301,13
38.9882287,-76.9415301,14
38.9882287,-76.9415301,14
38.9882287,-76.9415301,14
38.9882287,-76.9415301,14
38.9882287,-76.9415301,14
38.9882287,-76.9415301,14
38.9882287,-76.9415301,14
38.9882287,-76.9415301,14
38.9882287,-76.9415301,14
38.9882287,-76.9415301,14
38.9882287,-76.9415301,14
38.9882287,-76.9415301,15
38.9882287,-76.9415301,15
38.9882287,-76.9415301,15
38.9882287,-76.9415301,15
38.9882287,-76.9415301,15
38.9882287,-76.9415301,15
38.9882287,-76.9415301,16
38.9882287,-76.9415301,16
38.9882287,-76.9415301,16
38.9882287,-76.9415301,16
38.9882287,-76.9415301,16
38.9882287,-76.9415301,16
38.9882287,-76.9415301,16
38.9882287,-76.9415301,16
38.9882287,-76.9415301,16
38.9882287,-76.9415301,16
38.9882287,-76.9415301,16
38.9882287,-76.9415301,16
38.9882287,-76.9415301,16
38.9882287,-76.9415301,16
38.9882287,-76.9415301,16
38.9882287,-76.9415301,16
38.9882287,-76.9415301,17
38.9882287,-76.9415301,17
38.9882287,-76.9415301,17
38.9882287,-76.9415301,17
38.9882287,-76.9415301,17
38.9882287,-76.9415301,17
38.9882287,-76.9415301,17
38.9882287,-76.9415301,17
38.9882287,-76.9415301,17
38.9882287,-76.9415301,17
38.9882287,-76.9415301,17
38.9882287,-76.9415301,17
38.9882287,-76.9415301,17
38.9882287,-76.9415301,17
38.9882287,-76.9415301,18
38.9882287,-76.9415301,18
38.9882287,-76.9415301,18
38.9882287,-76.9415301,18
38.9882287,-76.9415301,19
38.9882287,-76.9415301,19
38.9882287,-76.9415301,20
38.9882899,-76.9383782,9
38.9882899,-76.9383782,9
38.9882899,-76.9383782,9
38.9882899,-76.9383782,9
38.9882899,-76.9383782,10
38.9882899,-76.9383782,10
38.9882899,-76.9383782,10
38.9882899,-76.9383782,11
38.9882899,-76.9383782,11
38.9882899,-76.9383782,11
38.9882899,-76.9383782,11
38.9882899,-76.9383782,11
38.9882899,-76.9383782,11
38.9882899,-76.9383782,11
38.9882899,-76.9383782,12
38.9882899,-76.9383782,12
38.9882899,-76.9383782,12
38.9882899,-76.9383782,12
38.9882899,-76.9383782,12
38.9882899,-76.9383782,12
38.9882899,-76.9383782,12
38.9882899,-76.9383782,12
38.9882899,-76.9383782,12
38.9882899,-76.9383782,12
38.9882899,-76.9383782,12
38.9882899,-76.9383782,13
38.9882899,-76.9383782,14
38.9882899,-76.9383782,15
38.9882899,-76.9383782,15
38.9882899,-76.9383782,15
38.9882899,-76.9383782,15
38.9882899,-76.9383782,16
38.9882899,-76.9383782,16
38.9882899,-76.9383782,16
38.9882899,-76.9383782,16
38.9882899,-76.9383782,17
38.9882899,-76.9383782,17
38.9882899,-76.9383782,19
38.9882899,-76.9383782,20
38.9882899,-76.9383782,20
38.9883,-76.9392,9
38.9883,-76.9392,9
38.9883,-76.9392,10
38.9883,-76.9392,11
38.9883,-76.9392,12
38.9883,-76.9392,12
38.9883,-76.9392,13
38.9883,-76.9392,13
38.9883,-76.9392,13
38.9883,-76.9392,13
38.9883,-76.9392,14
38.9883,-76.9392,15
38.9883,-76.9392,16
38.9883,-76.9392,17
38.9883,-76.9392,17
38.9883,-76.9392,20
38.9883,-76.92907,10
38.9883184,-76.93918487,9
38.9883184,-76.93918487,10
38.9883184,-76.93918487,10
38.9883184,-76.93918487,11
38.9883184,-76.93918487,11
38.9883184,-76.93918487,11
38.9883184,-76.93918487,11
38.9883184,-76.93918487,12
38.9883184,-76.93918487,13
38.9883184,-76.93918487,13
38.9883184,-76.93918487,14
38.9883184,-76.93918487,15
38.9883184,-76.93918487,16
38.9883184,-76.93918487,16
38.9883184,-76.93918487,16
38.9883184,-76.93918487,16
38.9883184,-76.93918487,16
38.9883184,-76.93918487,16
38.9883184,-76.93918487,17
38.9883184,-76.93918487,17
38.9883184,-76.93918487,19
38.9883184,-76.93918487,19
38.9883184,-76.93918487,20
38.98837478,-76.94015444,10
38.98837478,-76.94015444,11
38.98837478,-76.94015444,14
38.98837478,-76.94015444,15
38.98837478,-76.94015444,16
38.9884,-76.9458,19
38.9884,-76.9402,9
38.9884,-76.9402,9
38.9884,-76.9402,9
38.9884,-76.9402,10
38.9884,-76.9402,10
38.9884,-76.9402,11
38.9884,-76.9402,11
38.9884,-76.9402,11
38.9884,-76.9402,11
38.9884,-76.9402,11
38.9884,-76.9402,12
38.9884,-76.9402,12
38.9884,-76.9402,16
38.9884,-76.9402,16
38.9884,-76.9402,17
38.9884,-76.9402,17
38.9884,-76.9402,19
38.9885,-76.9426,10
38.9885,-76.9426,11
38.9885,-76.9426,16
38.9885,-76.9366,13
38.9885,-76.9366,14
38.9885,-76.9366,17
38.9885,-76.9366,18
38.988539,-76.93519287,16
38.988539,-76.93519287,17
38.988539,-76.93519287,19
38.988539,-76.93519287,19
38.9885442,-76.93663881,9
38.9885442,-76.93663881,16
38.9885442,-76.93663881,17
38.9885442,-76.93663881,19
38.98857176,-76.94575405,10
38.98857176,-76.94575405,10
38.98857176,-76.94575405,18
38.98857297,-76.9365015,11
38.98857297,-76.9365015,11
38.98857297,-76.9365015,16
38.98857297,-76.9365015,17
38.98857297,-76.9365015,18
38.98857297,-76.9365015,18
38.9886,-76.9458,14
38.9886,-76.9458,20
38.9886,-76.9435,10
38.9886,-76.9434,12
38.9886,-76.9431,10
38.9886,-76.9431,16
38.9886,-76.9431,18
38.9886,-76.9431,19
38.9886,-76.9365,9
38.9886,-76.9365,10
38.9886,-76.9365,10
38.9886,-76.9365,11
38.9886,-76.9365,11
38.9886,-76.9365,11
38.9886,-76.9365,11
38.9886,-76.9365,12
38.9886,-76.9365,13
38.9886,-76.9365,13
38.9886,-76.9365,13
38.9886,-76.9365,14
38.9886,-76.9365,14
38.9886,-76.9365,14
38.9886,-76.9365,14
38.9886,-76.9365,15
38.9886,-76.9365,16
38.9886,-76.9365,16
38.9886,-76.9365,17
38.9886,-76.9365,18
38.9886,-76.9365,18
38.9886,-76.9365,18
38.9886,-76.9365,18
38.9886,-76.9365,19
38.9886,-76.9365,19
38.9886,-76.9365,20
38.9886,-76.9353,9
38.9886,-76.9353,12
38.9886,-76.9353,13
38.9886,-76.9353,16
38.9886,-76.9352,9
38.9886,-76.9352,11
38.9886,-76.9352,11
38.9886,-76.9352,12
38.9886,-76.9352,14
38.9886,-76.9352,14
38.9886,-76.9352,15
38.9886,-76.9352,15
38.9886,-76.9352,16
38.9886,-76.9352,16
38.9886,-76.9352,17
38.9886,-76.9352,18
38.9886,-76.9352,19
38.9886,-76.9352,20
38.98860892,-76.93515511,9
